longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,bedroom_ratio
-119.06,35.35,20.0,9.143345503151904,7.668561108015897,8.430545384690566,7.577633832602728,1.273965176145971,1,0.2059938024073546
-119.05,35.34,14.0,8.183397369998433,6.892641641172089,7.56734567601324,6.816735880594968,1.298473565730462,1,0.24283663158722024
-119.05,35.33,18.0,9.449986995389407,7.895808377083183,8.855092980028635,7.845024417241484,1.3721447255154484,1,0.19169487120095335
-119.05,35.34,17.0,7.778211474512493,6.082218910376446,7.094234845924755,6.049733455231958,1.619962335890313,1,0.1681169722743026
-119.07,35.35,24.0,8.323608442343572,6.763884908562435,7.166265974133638,6.779921907472252,1.2273865507349506,1,0.19062236603120836
-119.07,35.34,16.0,8.343315881404946,6.668228248417403,7.419380582918692,6.586171654854675,1.7722198073534379,1,0.17151193437674048
-119.12,35.33,4.0,9.056606272034141,7.306531398939505,8.35490952835879,7.275864600546533,1.8088787610354435,1,0.16013096277541083
-119.1,35.35,5.0,8.433376705323127,6.977281341630747,7.558516743045645,6.769641976852503,1.6159566194212158,1,0.20943240500434304
-119.08,35.34,18.0,8.31164394850298,6.240275845170769,7.365812837209472,6.293419278846481,2.450496348031285,1,0.11849258457680015
-119.08,35.35,20.0,6.794586580876499,4.867534450455582,5.805134968916488,4.912654885736052,2.1021443710859495,1,0.13507168558465618
-119.09,35.35,14.0,7.656337166430183,5.54907608489522,6.736966958001855,5.583496308781699,2.2547070127495816,1,0.11435918654272875
-119.08,35.34,16.0,7.336936913707618,5.476463551931511,6.645090969505644,5.4680601411351315,1.8632891203669764,1,0.14414264605291038
-119.08,35.34,15.0,7.29641326877392,5.4638318050256105,6.645090969505644,5.476463551931511,1.639540256250544,1,0.14792861036630897
-119.1,35.33,4.0,8.801017833540714,6.80128303447162,8.046229101075378,6.805722553416985,2.0488534599118124,1,0.12684493135660121
-119.08,35.32,8.0,9.359622074691938,7.669495251007694,8.647694999480395,7.650168700845001,1.7919594492307211,1,0.1692581647566816
-119.09,35.33,9.0,8.865876285425417,7.046647277848756,8.034306936339489,6.959398512133975,1.7912593441863727,1,0.15017059517364523
-119.06,35.32,15.0,8.280204233279974,6.616065185132817,7.764720544771477,6.630683385642372,1.5192943625811344,1,0.17323714571779902
-119.07,35.33,13.0,9.108086137937427,7.550661243105336,8.491054533806542,7.494430215031565,1.4829672483801515,1,0.1911082165124164
-119.06,35.33,14.0,8.568836424568076,6.970730078143525,8.095293776844649,6.956545443151569,1.571050452029305,1,0.18409303644233665
-119.02,35.34,34.0,7.959275960116396,6.236369590203704,7.226936018493289,6.18826412308259,1.4880835070219245,1,0.16403822218395045
-119.02,35.33,26.0,8.213923595622743,6.717804695023691,7.636752112435779,6.71901315438526,1.1490835786359117,1,0.2019506326246056
-119.03,35.33,21.0,8.025516386489008,6.54965074223381,7.395107546562485,6.523562306149512,1.31057355057975,1,0.2056542423074006
-119.03,35.34,34.0,7.706162970199576,6.07993319509559,7.0317412587631285,6.013715156042802,1.39837114234534,1,0.17924012186538607
-119.01,35.34,36.0,6.881411303642535,5.393627546352362,6.419994928147142,5.236441962829949,0.9409833444645266,1,0.20300376543929
-119.01,35.33,42.0,7.02197642307216,5.545177444479562,6.519147287940395,5.365976015021851,0.9333051620332845,1,0.20512504581153143
-119.0,35.33,35.0,6.899723107284872,5.402677381872279,6.431331081933479,5.337538079701318,1.0789876455318097,1,0.20131263229927177
-119.01,35.33,32.0,8.029107054619736,6.444131256700441,7.5485559791698735,6.410174881966167,1.230634209279427,1,0.18622527027442798
-119.02,35.33,35.0,7.627544390488503,6.023447592961033,7.085064293952548,5.961005339623274,1.3217558399823195,1,0.18288966945785692
-119.02,35.34,35.0,7.409136443920128,5.968707559985366,7.044032897274685,5.840641657373398,0.9304697330474246,1,0.2121745199436358
-118.99,35.32,35.0,7.3632795869630385,6.0063531596017325,6.769641976852503,5.645446897643238,0.9773858312339659,1,0.2287117762807265
-118.99,35.3,33.0,7.718240951959316,6.075346031088684,7.2875606403097235,6.0063531596017325,1.371231483442845,1,0.17652185282804214
-119.0,35.31,37.0,7.198931240688173,5.62040086571715,6.643789733147672,5.6131281063880705,0.9753894842613615,1,0.18704734596463043
-119.09,35.3,3.0,7.945201132412759,6.253828811575473,7.21081845347222,6.206575926724928,1.5444086042135825,1,0.16887937496874983
-119.04,35.32,20.0,3.6375861597263857,2.4849066497880004,3.5553480614894135,2.1972245773362196,0.7884573603642702,1,0.26028309826366647
-119.05,35.32,11.0,8.85879510585745,7.283448228756631,8.167919362957816,7.23561914106675,1.5002255434605276,1,0.18799130975690356
-119.04,35.31,11.0,7.6787889981991535,5.918893854273146,7.145196134997171,5.963579343618446,1.6478313604209702,1,0.15843842675718084
-119.03,35.32,12.0,7.909122183211411,6.309918278226516,7.166265974133638,6.261491684321042,1.2690580509818705,1,0.18379052510805277
-119.02,35.32,14.0,7.982074875081202,6.3784261836515865,7.507690077819904,6.331501849893691,1.4708422896437532,1,0.18306151755287944
-119.05,35.3,9.0,9.289428778295147,7.598399329323964,8.739055922830724,7.553286605600419,1.6219789439284114,1,0.16911329110545986
-119.03,35.3,10.0,6.721425700790643,4.990432586778736,6.104793232414985,5.159055299214529,1.6386859867930856,1,0.1622173158625522
-119.02,35.3,10.0,8.908964972392399,7.222566018822171,8.436416881388949,7.1785454837637,1.534046039509324,1,0.16980608939088684
-119.01,35.32,23.0,8.491054533806542,6.873163834212518,7.907651594711089,6.834108738813838,1.279822116609374,1,0.18078032864402088
-119.01,35.31,19.0,8.866863661202087,7.325148957955575,8.319229938632326,7.270312886079025,1.1315956411501247,1,0.19384077946385614
-119.01,35.3,7.0,9.059168584174444,7.37650812632622,8.495765244002618,7.327123292259293,1.5903366391316993,1,0.1704042314060117
-119.07,35.27,25.0,8.033334015880062,6.455198563340122,7.5126175446745105,6.3835066348840055,1.275474526014647,1,0.1873936013370612
-119.13,35.22,5.0,8.743372131273969,6.911747300251674,8.0925452638913,6.8885724595653635,1.8157526502813366,1,0.14843650917414536
-119.01,35.24,6.0,4.394449154672439,2.833213344056216,4.204692619390966,3.091042453358316,1.4170660197866443,1,0.18232155679395465
-119.01,35.28,10.0,8.855378246041125,7.282073658093465,8.33423142973486,7.176254532017144,1.3259868765101352,1,0.18834153089111297
-118.99,35.24,40.0,5.645446897643238,4.0943445622221,5.365976015021851,4.276666119016055,1.208960345836975,1,0.1899754063454032
-118.99,35.27,32.0,6.09807428216624,4.634728988229636,5.493061443340548,4.477336814478207,0.766769320430559,1,0.2067944133126803
-118.93,34.82,24.0,6.693323668269949,5.1298987149230735,5.780743515792329,4.919980925828125,1.5040773967762742,1,0.18932756113590682
-118.95,34.83,18.0,8.095293776844649,6.637258031284457,7.199678345691172,6.311734809152915,1.3835656415486328,1,0.20901121165142075
-118.95,34.81,30.0,7.943782692458625,6.405228458030842,6.993932975223189,6.023447592961033,1.4198258443286829,1,0.1942604171012321
-119.15,34.83,6.0,9.074978734045507,7.3783837129967145,7.604396348796338,6.602587892189336,1.7178258408499327,1,0.168233703800622
-119.16,34.95,14.0,8.307705966549513,6.669498089857879,7.366445148327599,6.363028103540465,1.40810477538374,1,0.177417262927749
-118.93,34.82,8.0,6.2324480165505225,4.718498871295094,5.438079308923196,4.442651256490317,1.6160559647356758,1,0.1976238251061142
-119.4,35.06,21.0,7.7025561132685825,6.129050210060545,7.1316985104669115,6.089044875446846,1.365759966147041,1,0.18810387305891121
-119.45,35.07,45.0,6.881411303642535,5.214935757608986,6.2166061010848646,5.181783550292085,1.2916814381754944,1,0.1723369670463177
-119.42,35.19,26.0,6.792344427470809,5.153291594497779,6.182084906716632,5.14166355650266,1.6389967146756448,1,0.17668773907569862
-119.5,35.27,23.0,8.250097752572845,6.546785410760524,7.597897950521784,6.42648845745769,1.40467440840132,1,0.16709428405214088
-119.48,35.17,36.0,4.762173934797756,3.044522437723423,3.6888794541139363,2.9444389791664403,1.4170660197866443,1,0.1590646946296874
-119.45,35.16,34.0,8.142645185942795,6.546785410760524,7.486613313139955,6.411818267709897,1.2211838410562903,1,0.1844045376618985
-119.46,35.17,40.0,8.334471554600944,6.70073110954781,7.6004023345004,6.651571873589727,1.3434651451444695,1,0.17815020468415588
-119.46,35.14,30.0,7.987524479848767,6.077642243349034,7.356279876550748,6.371611847231857,1.2616660751044075,1,0.1378543491342726
-119.47,35.14,19.0,8.340694647925071,6.53813982376767,7.587817219993427,6.555356891810665,1.6080169032786535,1,0.15244448593100945
-119.45,35.15,33.0,8.527341522468053,6.872128101338986,7.738052297689316,6.824373670043086,1.425322748087369,1,0.17470184127906888
-119.45,35.13,34.0,7.273092595999522,5.736572297479192,6.695798917058491,5.68697535633982,1.1943163302926232,1,0.19440108244855575
-119.46,35.13,46.0,7.917900586327916,6.298949246855942,7.261225091971921,6.180016653652572,1.1617435701081995,1,0.18049840223243954
-119.47,35.13,44.0,8.433811582477187,6.777646593635117,7.669028288589683,6.723832440821209,1.3850936405433718,1,0.1745360188684157
-119.47,35.4,32.0,7.681560362559537,6.045005314036012,7.171656822768514,5.978885764901122,1.08916782984011,1,0.17754165408443212
-119.42,35.4,24.0,7.857867559331803,6.175867270105761,7.274479558773871,6.052089168924417,1.346825617209524,1,0.17032206142778228
-119.12,35.41,12.0,8.628734566149145,6.848005274576363,8.012680929706839,6.822197390620491,1.696734248818945,1,0.1556065630007786
-119.11,35.39,22.0,6.892641641172089,5.176149732573829,6.113682179832232,5.14166355650266,1.4469189829363254,1,0.1645493870481569
-119.12,35.39,13.0,7.142827401161621,5.313205979041787,6.315358001522335,5.236441962829949,1.7210329529899413,1,0.14825630773979406
-119.19,35.41,12.0,7.950149887652018,6.156978985585555,7.24422751560335,6.025865973825314,1.6887110933286082,1,0.15369706221911705
-119.2,35.37,6.0,8.907070776182689,6.999422467507961,8.13622555490846,6.966024187106113,1.8424367405790372,1,0.13829451285341687
-119.12,35.38,18.0,7.3277805384216315,5.598421958998375,6.561030665896573,5.634789603169249,1.690022011990139,1,0.16284760657550781
-119.11,35.38,37.0,7.623153068476902,5.978885764901122,6.796823718274855,5.886104031450156,1.3725249970338917,1,0.17626935871762175
-119.12,35.37,13.0,8.41803561988302,6.570882962339584,7.682943169878292,6.51025834052315,1.7624336398462264,1,0.14626202987912926
-119.18,35.5,36.0,7.134093721192866,5.560681631015528,6.838405200847344,5.521460917862246,1.151679009604802,1,0.18789260184341
-119.28,35.52,36.0,6.668228248417403,5.272999558563747,6.352629396319567,4.90527477843843,1.173132080774258,1,0.22059577923541107
-119.27,35.49,39.0,7.882314918980268,6.35088571671474,7.504391559161238,6.306275286948016,1.2099449355962248,1,0.19550966005912912
-119.26,35.5,38.0,7.838737559599282,6.016157159698354,7.033506484287697,6.066108090103747,1.655844285248256,1,0.14952078052857054
-119.27,35.5,34.0,7.221105098182496,5.799092654460526,6.680854678790215,5.768320995793772,1.3420550759741299,1,0.2156539796278988
-119.27,35.51,28.0,6.993932975223189,5.19295685089021,6.300785794663244,5.25227342804663,1.441705415883438,1,0.15218101206421075
-119.28,35.5,34.0,7.562161631225652,5.940171252720432,7.004881989712859,5.863631175598097,1.225068712620669,1,0.17989184369304823
-119.28,35.5,28.0,8.041734711487537,6.663132695990803,8.089789175789319,6.6052979209482015,0.9911755450658705,1,0.22449442476269987
-119.27,35.5,21.0,7.683403681053826,6.182084906716632,7.182352111885263,6.111467339502679,0.9971331197182558,1,0.20088004501386098
-119.38,35.49,34.0,7.742835955430749,6.082218910376446,7.317876198626496,6.0014148779611505,1.1653671020147107,1,0.17367607448700395
-119.34,35.6,16.0,7.368339686311381,5.736572297479192,6.919683849847411,5.594711379601839,1.2516480615031922,1,0.17820957883495167
-119.36,35.55,29.0,6.236369590203704,4.442651256490317,5.4680601411351315,4.30406509320417,1.308332819650179,1,0.15246859364427345
-119.35,35.58,13.0,7.4133673356952405,5.8944028342648505,7.079184394609668,5.932245187448011,0.7840385207480127,1,0.1975936008862746
-119.34,35.59,33.0,8.083637203141548,6.484635235635252,7.501082124259871,6.424869023905388,1.221832368626702,1,0.18386357714576995
-119.34,35.6,33.0,7.670428522190693,6.192362489474872,7.457609289715606,6.234410725718371,1.077116228323223,1,0.20515728556671572
-119.33,35.6,32.0,7.902487437162855,6.52795791762255,7.894690850425624,6.516193076042964,0.900933409553113,1,0.22528701641663304
-119.35,35.59,14.0,7.908387159290043,6.220590170099739,7.311886164077165,6.126869184114185,1.4293538505803376,1,0.16942770469872814
-119.33,35.59,20.0,8.034631032923107,6.539585955617669,7.880804344674901,6.517671272912275,1.0248939841738267,1,0.2021135909259031
-119.69,35.62,18.0,6.710523109452428,5.480638923341991,7.204892510204673,5.337538079701318,1.137384183168648,1,0.2557760053431076
-119.77,35.65,21.0,7.784889295655098,6.182084906716632,7.4073177104694174,6.030685260261263,1.2827655002910343,1,0.18315350359734725
-119.14,35.76,30.0,6.601230118728877,4.927253685157205,6.045005314036012,4.736198448394496,1.270462545594769,1,0.17091892469614295
-119.29,35.76,15.0,8.278682162970906,6.672032945461067,8.160803920954665,6.645090969505644,1.140873247382619,1,0.1826177715941655
-119.19,35.64,29.0,7.29776828253138,5.3981627015177525,6.805722553416985,5.327876168789581,1.300899858102942,1,0.1389368111914306
-119.24,35.68,21.0,7.542213463193403,5.988961416889864,7.3395376954076745,5.963579343618446,1.2586882365147445,1,0.19156254664768438
-119.22,35.68,16.0,7.963807953231451,6.519147287940395,8.0323601479245,6.480044561926653,1.0592822362041705,1,0.21152446630411767
-119.24,35.67,32.0,8.076204527239026,6.621405651764134,7.878534196140362,6.565264970035361,1.0994452749720016,1,0.2096196787808843
-119.25,35.78,27.0,7.322510433997394,5.8377304471659395,7.205635176410364,5.780743515792329,1.3193796858293831,1,0.20379026125317956
-119.25,35.77,35.0,7.389563953677635,5.937536205082426,7.27931883541462,5.988961416889864,0.9852942699708847,1,0.2099543592529723
-119.25,35.76,36.0,7.75491027202143,6.48768401848461,7.685243607975833,6.415096959171596,0.9572407182031092,1,0.24787799878232494
-119.25,35.75,36.0,7.377133712833954,6.095824562432225,7.413970290190444,6.035481432524756,0.9230677161531787,1,0.2446870364836248
-119.25,35.79,8.0,8.093156697722637,6.682108597449809,7.901377353792616,6.535241271013659,1.0086146390196629,1,0.21805572963006667
-119.25,35.78,35.0,7.564238475170491,5.958424693029782,7.22402480828583,6.028278520230698,1.193346545084636,1,0.1825809938170728
-119.23,35.78,8.0,7.385851078125209,5.840641657373398,7.115582126184454,5.802118375377063,1.1570698582396783,1,0.19291454935289257
-119.23,35.79,31.0,7.959625305098115,6.408528791059498,7.811163385025279,6.398594934535208,1.1977031913123406,1,0.19205737778403625
-119.24,35.77,28.0,7.460490305825338,6.257667587882639,7.475905969367397,6.244166900663736,1.0229184442989092,1,0.2623199784685024
-119.23,35.77,36.0,8.078998258685154,6.455198563340122,7.618251097876695,6.386879319362645,1.225068712620669,1,0.1797342332290037
-119.23,35.74,16.0,7.730174795246222,6.492239835020471,7.557472901614746,6.421622267806518,1.109552228706444,1,0.2543866273178762
-119.23,35.77,26.0,7.877397186353287,6.150602768446279,7.256297239690681,6.186208623900494,1.647061196530542,1,0.1634289856807115
-118.92,35.47,6.0,7.470793774195062,5.638354669333745,6.499787040655854,5.541263545158426,1.9862977635319303,1,0.14802696197672918
-119.01,35.44,20.0,8.148734808937169,6.480044561926653,7.290292882446597,6.432940092739179,1.2755303841350356,1,0.17248930264017392
-118.93,35.44,13.0,7.272398392570047,5.472270673671475,6.324358962381311,5.429345628954441,1.967993087629668,1,0.15246157415466052
-118.31,35.74,18.0,7.752764808851328,6.466144724237619,6.684611727667927,5.817111159963204,1.0444728425674614,1,0.24364531146146806
-118.06,35.68,15.0,7.5822291942764615,6.0014148779611505,6.594413459749778,5.7745515455444085,1.1786549963416462,1,0.18681366080072495
-118.44,35.75,23.0,8.06054004653864,6.55250788703459,7.001245622069476,6.202535517187923,1.2889020151112411,1,0.19975141932731877
-118.47,35.72,18.0,8.46695197497949,6.98100574072173,7.220373836723949,6.53813982376767,1.1214821027588575,1,0.20385909012541054
-118.5,35.7,18.0,8.102889134640868,6.703188113240863,6.894670039433482,6.259581464064923,0.9538562297602965,1,0.22029359637911503
-118.59,35.72,28.0,7.307872780763706,6.013715156042802,4.59511985013459,3.8918202981106265,0.8839741303976121,1,0.24188039604754746
-118.87,35.65,33.0,7.316548177182976,5.786897381366708,6.371611847231857,5.4116460518550396,1.4994444590525466,1,0.19564114388108056
-118.23,35.48,17.0,7.764296006450518,6.244166900663736,6.654152520183219,5.942799375126701,1.0427119067035326,1,0.19749891389928895
-118.33,35.64,15.0,7.995306620290822,6.507277712385012,6.915723448631314,6.144185634125646,0.9426210271201849,1,0.20339486726974235
-118.41,35.63,15.0,8.68406264365127,7.1372784372603855,7.745435610274381,6.90975328164481,1.1977031913123406,1,0.1929303958733672
-118.45,35.62,18.0,7.742835955430749,6.269096283706261,6.663132695990803,5.968707559985366,0.8813265468380598,1,0.20598326329611777
-118.47,35.64,17.0,7.718240951959316,6.284134161070802,6.833031732786201,6.059123195581797,0.8339086232681876,1,0.21348855051230908
-118.48,35.61,17.0,8.294799358992574,6.836259277277067,7.387090235656757,6.595780513961311,0.9645474204374433,1,0.20895034914055619
-118.45,35.58,16.0,8.593598522618644,7.075808863978387,7.497207223203318,6.694562058521095,1.0584497988490351,1,0.19807280942135577
-118.61,35.47,13.0,7.7266536648476425,6.400257445308821,6.6293632534374485,5.6240175061873385,1.266214940789349,1,0.23515755121198198
-117.73,35.73,35.0,7.978310969867722,6.38856140554563,7.534228326274089,6.07073772800249,1.5314763709643886,1,0.18540322333136272
-117.66,35.63,33.0,7.855544677915663,6.336825731146441,7.052721049232323,6.068425588244111,1.1132052909710097,1,0.19777603091622284
-117.67,35.65,18.0,7.914983005848394,6.380122536899765,7.029087564149662,6.280395838960195,1.33500106673234,1,0.1949079507121939
-117.68,35.65,15.0,7.9017475185201445,6.3578422665081,7.1276936993473985,6.2422232654551655,1.4648513502754372,1,0.19330629490619902
-117.69,35.65,5.0,7.0317412587631285,5.6240175061873385,6.255750041753367,5.4510384535657,1.612772347022973,1,0.2183575809982686
-117.7,35.64,8.0,7.895063498091573,6.0330862217988015,7.051855622955894,5.991464547107982,1.926071806835649,1,0.1441439073621241
-117.68,35.64,15.0,8.087640287778983,6.352629396319567,7.25063551189868,6.375024819828097,1.8252426000446034,1,0.16224222352684672
-117.67,35.64,6.0,7.65728279297819,5.8377304471659395,6.833031732786201,5.823045895483019,1.9731778404949507,1,0.1498862810408008
-117.67,35.63,32.0,8.205764725234456,6.669498089857879,7.3864708488298945,6.561030665896573,1.4033235381127522,1,0.19471822281018208
-117.68,35.63,18.0,8.374476889214643,6.464588303689961,7.48324441607385,6.495265555937008,1.9551954780799803,1,0.13793446749638877
-117.69,35.63,5.0,8.05579245097777,6.180016653652572,7.197435354096591,6.061456918928017,1.8836243267805464,1,0.14233889046392734
-117.7,35.62,18.0,7.885329239273191,6.208590026096629,7.2633296174768365,6.182084906716632,1.5245551773687822,1,0.1711567137852473
-117.68,35.61,9.0,8.352790135124629,6.725033642166843,7.5652752818989315,6.610696044717759,1.5257953998974483,1,0.17913326809209926
-117.68,35.6,12.0,7.425953657077541,5.488937726156687,6.641182169740591,5.641907070938114,1.9534814145516315,1,0.13420160898054842
-117.7,35.6,16.0,7.893198869544609,6.182084906716632,7.295735072749282,6.1903154058531475,1.5806268305799809,1,0.1658181859644999
-117.68,35.62,30.0,8.00469951054955,6.60934924316738,7.301147805856032,6.366470447731438,1.146068229824405,1,0.221137532587344
-117.64,35.61,10.0,7.884952945759814,6.2285110035911835,7.2078598714324755,6.218600119691729,1.6582280766035324,1,0.17438350717309287
-117.66,35.62,11.0,8.682368589375221,7.037905963447182,7.911690520708339,6.9782137426306985,1.6389967146756448,1,0.1764539435479853
-117.66,35.61,5.0,8.654517382279456,6.838405200847344,7.8724551500639794,6.760414691083428,1.766339091881144,1,0.15058223305458895
-117.66,35.6,14.0,7.462214939768189,5.971261839790462,6.7464121285733745,5.762051382780177,1.2756979397778638,1,0.2027062398900424
-117.76,35.63,12.0,7.608374474380783,5.921578419643816,6.93537044601511,5.877735781779639,1.5945475999389047,1,0.16949552937935383
-117.68,35.55,9.0,8.245909264774093,6.406879986069314,7.325807502595773,6.343880434126331,1.8802433726294285,1,0.14734268708307102
-117.81,35.65,19.0,7.025538314638521,5.673323267171493,6.395261598115449,5.568344503761097,1.0641588605987304,1,0.2295288160028817
-117.87,35.73,13.0,7.8504931808711405,6.1092475827643655,7.074963197966044,6.028278520230698,1.6393461681727652,1,0.16125156398570406
-117.84,35.54,11.0,7.468513271496337,5.75890177387728,6.641182169740591,5.6937321388027,1.8043795005841572,1,0.1659112273959164
-117.74,35.65,15.0,7.765569081097317,6.184148890937483,7.01301578963963,6.093569770045136,1.4292341116111469,1,0.18676647891805684
-117.84,35.35,28.0,7.5569505720129,6.18826412308259,6.755768921984255,5.918893854273146,1.0973448191011446,1,0.2263792933994417
-118.0,35.05,21.0,7.461640392208575,6.054439346269371,6.852242569051878,5.8944028342648505,1.481945391918824,1,0.21864812561208913
-117.82,35.03,30.0,7.846198815497425,6.236369590203704,7.206377291472252,6.148468295917647,1.4746028132104596,1,0.18199534573250697
-117.76,35.22,4.0,2.9444389791664403,1.3862943611198906,2.1972245773362196,1.9459101490553132,0.965080896043587,1,0.15415067982725827
-117.79,35.21,4.0,1.0986122886681098,1.0986122886681098,1.9459101490553132,1.0986122886681098,1.2163953243244932,1,0.6931471805599453
-118.01,35.12,15.0,7.563719668414366,5.8916442118257715,6.822197390620491,5.75890177387728,1.4790786262132216,1,0.17179560166471028
-117.98,35.13,5.0,8.48673398393153,6.825460036255307,7.826044013518965,6.742880635791903,1.512728754516067,1,0.17372625715153714
-117.95,35.13,4.0,7.875119281040293,6.220590170099739,7.048386408721883,6.0473721790462776,1.6582280766035324,1,0.1746879319388835
-117.95,35.08,1.0,4.430816798843313,2.772588722239781,3.4965075614664802,2.772588722239781,1.7707060600302227,1,0.166126870873974
-117.98,35.1,4.0,6.828712071641684,5.117993812416755,5.8664680569332965,4.912654885736052,1.7178258408499327,1,0.16538588843010832
-117.99,35.16,15.0,7.687538766201629,6.0330862217988015,6.8679744089702925,5.916202062607435,1.3545456628053103,1,0.17464692204084592
-118.27,34.92,20.0,6.773080375655535,5.170483995038151,6.0473721790462776,5.075173815233827,1.3758146401645064,1,0.1827033090413853
-118.34,34.86,11.0,8.902999661861218,7.301822342137932,8.18088094199639,7.1770187659099,1.3375504458809604,1,0.1836127125575745
-117.68,35.03,28.0,7.996317231796746,6.47543271670409,7.405495663199472,6.3473892096560105,1.4892570041777156,1,0.19741975718833815
-117.68,34.99,33.0,7.371489295214277,5.730099782973574,6.74993119378857,5.60947179518496,1.654258302705568,1,0.17664151627825112
-117.65,35.0,36.0,7.077498053569231,5.75890177387728,6.511745329644728,5.488937726156687,1.068393602084109,1,0.23656657164635045
-118.15,34.86,10.0,8.433376705323127,6.917705609835305,7.708859601047175,6.71174039505618,1.2850641927108244,1,0.1984335359185056
-118.17,34.87,9.0,7.318539548567902,5.683579767338681,6.635946555686647,5.631211781821365,1.3908838134536978,1,0.1776657452577606
-118.19,34.87,2.0,7.651595573857601,5.966146739123692,6.828712071641684,5.82600010738045,1.8009339216075941,1,0.16972070420464397
-118.17,34.86,21.0,7.771067086065406,6.293419278846481,7.305860032684009,6.318968113746434,1.3180422866036663,1,0.20526312603636132
-118.15,35.06,15.0,6.975413927455952,5.6937321388027,6.345636360828596,5.575949103146316,1.1132052909710097,1,0.24443079659401487
-118.16,35.05,44.0,7.168579897264035,5.730099782973574,6.655440350367647,5.631211781821365,1.2774555810857395,1,0.21244660411001592
-118.19,35.05,14.0,8.0040315078527,6.352629396319567,7.397561535524052,6.267200548541362,1.5571335808048112,1,0.17522199375402844
-118.15,35.04,29.0,7.421775793644647,5.910796644040527,6.71174039505618,5.823045895483019,1.1505720275988207,1,0.19903724197906145
-118.51,35.16,7.0,8.382975849296429,6.590301048196686,7.566828479208331,6.484635235635252,1.7272209480904839,1,0.15385649007274624
-118.66,35.2,7.0,9.17626639164243,7.4342573821331355,8.193676665955241,7.223295679562314,1.6209909187126765,1,0.16133859741826562
-118.34,35.27,10.0,7.986164860332727,6.406879986069314,7.0630481633881725,6.102558594613569,1.2213312706220825,1,0.1871866453060542
-118.48,35.14,4.0,9.038127549330516,7.4133673356952405,8.440744019252831,7.292337176173877,1.546476813178868,1,0.17970437709401973
-118.61,35.08,6.0,8.205491613120236,6.472346294500901,7.126087273299125,6.180016653652572,1.502097660613434,1,0.16254625152889643
-118.61,34.99,11.0,8.302017809751204,6.642486801367256,7.3395376954076745,6.336825731146441,1.5875398913328842,1,0.17397623838489815
-118.46,35.13,19.0,8.04237800517328,6.46302945692067,7.284820912568604,6.431331081933479,1.2924506055897307,1,0.18718800667715824
-118.46,35.12,16.0,8.315077007294104,6.70073110954781,7.617759576608505,6.505784060128229,1.4446811868196177,1,0.18134164490760585
-118.43,35.12,8.0,7.585281078639126,5.932245187448011,6.836259277277067,5.8888779583328805,1.4500200520004354,1,0.1748410730847045
-118.44,35.13,34.0,7.065613363597717,5.673323267171493,6.401917196727186,5.58724865840025,1.0266507292702431,1,0.22143268691058032
-118.44,35.13,21.0,7.549609165154532,6.104793232414985,7.033506484287697,5.971261839790462,1.0520795745398928,1,0.21138431840113492
-118.91,35.3,28.0,7.492203042618741,5.883322388488279,7.1180162044653335,5.863631175598097,1.330913777767085,1,0.1820426556625972
-118.95,35.26,24.0,7.201916317531627,5.3706380281276624,6.504288173536645,5.220355825078324,1.6094379124341003,1,0.14805994133165598
-118.83,35.27,33.0,7.0825485693553,5.384495062789089,6.576469569048224,5.2832037287379885,1.2892877431777403,1,0.16750647100881397
-118.92,35.13,29.0,7.168579897264035,5.572154032177765,6.813444599510896,5.537334267018537,1.0728157336240995,1,0.18399068474133262
-118.85,35.23,26.0,7.402451520818244,5.8664680569332965,7.109062135687172,5.981414211254481,1.0172576096252777,1,0.1945507253203666
-118.82,35.23,31.0,7.765993079407675,6.364750756851911,7.741967899820685,6.354370040797351,1.0881578307642508,1,0.2199152756365064
-118.83,35.2,17.0,7.580699752224563,6.184148890937483,7.475339236566737,6.118097198041348,1.1428524346468332,1,0.22079265331319972
-118.82,35.2,34.0,7.689828668736484,6.152732694704104,7.555381944240273,6.1224928095143865,1.1357796130095488,1,0.19445210736246232
-118.85,35.2,17.0,7.931644021454311,6.520621127558696,7.8504931808711405,6.464588303689961,1.0955074737146309,1,0.21802808210945346
-118.91,35.27,29.0,7.2456550675945355,5.762051382780177,7.20414929203594,5.726847747587197,1.1288504717287196,1,0.20397455620719368
-118.9,35.26,31.0,8.72355674269043,7.30854279753919,8.64241515616962,7.284820912568604,1.066984013209933,1,0.21736611288824892
-118.92,35.26,20.0,8.246958032568177,6.829793737512425,8.146419323098003,6.825460036255307,1.104395533423837,1,0.21688547824903093
-118.91,35.24,29.0,7.968665700466235,6.625392368007956,7.989560449333865,6.551080335043404,1.0194247707710893,1,0.23169414816271658
-119.69,36.41,38.0,6.92461239604856,5.313205979041787,6.293419278846481,5.236441962829949,1.1904315337592686,1,0.1813368201314151
-119.57,36.44,30.0,7.528869256642251,5.823045895483019,7.024649030453636,5.8522024797744745,1.5024315987489327,1,0.16651630567736328
-119.55,36.37,26.0,7.556427969440253,5.8289456176102075,6.910750787961936,5.7430031878094825,1.3956256885487748,1,0.16322474729538564
-119.69,36.38,25.0,7.4318919168078,5.713732805509369,6.779921907472252,5.627621113690637,1.4635794238294328,1,0.16459024256263563
-119.78,36.37,41.0,6.723832440821209,5.0106352940962555,6.095824562432225,4.990432586778736,1.420840704872474,1,0.16492277680916942
